transaction_id,timestamp,department_id,vendor_id,vendor_category,project_id,amount,payment_method,approver_id,budget_code
d25f05f0-6a91-42df-8daa-084eb0019e4f,2025-01-01 17:08:00,Ministry of Health,VEND-9778,Office Supplies,PROJ-2024-018,2744.87,Check,APPR-006,BC-2024-CON-00
8a256486-ee92-4f81-baa1-6f8f9d555edd,2025-01-01 18:11:00,Ministry of Health,VEND-2602,Construction,PROJ-2024-018,3256881.93,Electronic Transfer,APPR-002,BC-2024-CON-00
271dc7d2-effb-48d0-ad9d-776b1ba5bb10,2025-01-02 09:08:00,Transport Authority,VEND-2250,IT Hardware,PROJ-2024-006,44637.58,Electronic Transfer,APPR-001,BC-2024-LOG-03
3684008c-850e-476c-9815-56a39f6f9428,2025-01-02 09:32:00,Ministry of Health,VEND-7316,Construction,PROJ-2024-007,1922554.6,Corporate Card,APPR-009,BC-2024-CON-02
3efa7062-b7a6-45ae-a908-e3897a1e96c2,2025-01-02 09:33:00,Urban Development Board,VEND-2545,Software Licenses,PROJ-2024-018,8916.81,Corporate Card,APPR-002,BC-2024-IT -04
3dac0164-2772-4696-a9cc-939e5badbe30,2025-01-02 10:31:00,Dept of Education,VEND-2545,Software Licenses,PROJ-2024-004,43429.04,Electronic Transfer,APPR-004,BC-2024-LOG-03
63f9a7e3-9568-4e5d-b596-08a6ee513709,2025-01-02 10:38:00,Transport Authority,VEND-7648,Medical Supplies,PROJ-2024-009,84118.54,Corporate Card,APPR-002,BC-2024-SOF-05
592f45a5-e469-455d-932e-6a0ab9e88027,2025-01-02 12:31:00,Transport Authority,VEND-2693,Office Supplies,PROJ-2024-013,2655.42,Corporate Card,APPR-010,BC-2024-SOF-05
a33406aa-0bb8-49e5-95a8-5b54e13961b3,2025-01-02 12:50:00,Dept of Education,VEND-2335,Software Licenses,PROJ-2024-005,23075.66,Check,APPR-004,BC-2024-SOF-05
d34af1ae-8349-4260-aa8d-b6823931b0cf,2025-01-02 13:22:00,Ministry of Health,VEND-4886,Office Supplies,PROJ-2024-011,1963.25,Check,APPR-008,BC-2024-OFF-06
2ae60184-5109-4cc0-8187-ba22907f5f13,2025-01-02 13:32:00,Dept of Public Works,VEND-5321,Medical Supplies,PROJ-2024-019,19351.73,Electronic Transfer,APPR-009,BC-2024-LOG-03
f82910c6-94c6-4273-95da-3f419933f7a4,2025-01-02 14:21:00,Transport Authority,VEND-4425,Medical Supplies,PROJ-2024-014,92423.45,Electronic Transfer,APPR-001,BC-2024-LOG-03
58655e2f-f346-4a07-9e7f-9da14cdcb866,2025-01-02 16:42:00,Dept of Public Works,VEND-5098,Construction,PROJ-2024-010,2473808.08,Electronic Transfer,APPR-005,BC-2024-OFF-06
14759eb3-b9c2-4b21-8148-8f431e573cdd,2025-01-02 16:57:00,Dept of Education,VEND-3968,Logistics,PROJ-2024-020,5429.48,Check,APPR-001,BC-2024-IT -04
47e99afe-fa94-4aac-b1f2-d661e403f03e,2025-01-02 17:23:00,IT Services Division,VEND-5909,Software Licenses,PROJ-2024-014,33441.93,Check,APPR-006,BC-2024-CON-00
6d745997-c404-46be-9c20-f25642c54549,2025-01-02 17:41:00,Dept of Public Works,VEND-2802,Medical Supplies,PROJ-2024-014,96279.44,Corporate Card,APPR-010,BC-2024-SOF-05
9b445639-d81e-42ae-871b-66960afe9e94,2025-01-02 18:08:00,Transport Authority,VEND-1383,Consulting,PROJ-2024-020,210029.04,Electronic Transfer,APPR-006,BC-2024-MED-01
ac2f3ecc-d2b5-480a-97f4-48c7ca03d6f8,2025-01-02 18:12:00,IT Services Division,VEND-4653,Construction,PROJ-2024-013,2803924.46,Check,APPR-010,BC-2024-SOF-05
cf74c71f-f1fd-4d90-86b2-3a0d3c616d08,2025-01-03 08:35:00,Transport Authority,VEND-6693,Medical Supplies,PROJ-2024-009,40183.65,Electronic Transfer,APPR-008,BC-2024-CON-00
d278897f-7a32-4458-a05b-198260503c2f,2025-01-03 09:02:00,Urban Development Board,VEND-7601,Construction,PROJ-2024-018,1468761.44,Corporate Card,APPR-009,BC-2024-CON-02
e2698f4e-e3c6-4497-9599-3321012c818b,2025-01-03 09:26:00,Transport Authority,VEND-5098,Construction,PROJ-2024-004,3854474.13,Electronic Transfer,APPR-002,BC-2024-LOG-03
3bdfec0d-baa8-4929-b76c-b9eab98e90e6,2025-01-03 09:46:00,IT Services Division,VEND-2795,Software Licenses,PROJ-2024-005,22979.33,Electronic Transfer,APPR-008,BC-2024-OFF-06
89de4559-fb15-4a5f-8a45-78943f854e9b,2025-01-03 10:13:00,IT Services Division,VEND-3281,Office Supplies,PROJ-2024-016,976.5,Check,APPR-004,BC-2024-OFF-06
6b9f5c26-9321-43ea-88f2-484bd9ee9fdd,2025-01-03 11:03:00,Urban Development Board,VEND-1383,Consulting,PROJ-2024-003,339293.37,Check,APPR-004,BC-2024-OFF-06
54682814-f179-4323-9b7d-011cdda0f1bf,2025-01-03 12:09:00,IT Services Division,VEND-2335,Software Licenses,PROJ-2024-019,14765.58,Check,APPR-006,BC-2024-CON-02
7babb82c-62c4-47a1-8e3c-e927395113b2,2025-01-03 13:16:00,Transport Authority,VEND-4211,Medical Supplies,PROJ-2024-013,74820.78,Check,APPR-008,BC-2024-IT -04
520611dc-dc29-4fb3-9444-84f3d7fbdf66,2025-01-03 13:55:00,Ministry of Health,VEND-2802,Medical Supplies,PROJ-2024-002,180000.0,Corporate Card,APPR-006,BC-2024-CON-02
be3453a7-549e-4d92-aa6d-20b79d87fbb1,2025-01-03 14:39:00,Ministry of Health,VEND-4339,Office Supplies,PROJ-2024-018,2100.63,Electronic Transfer,APPR-010,BC-2024-CON-02
8421c4fc-ea44-4870-8648-d5982e535f65,2025-01-03 15:18:00,Urban Development Board,VEND-4425,Medical Supplies,PROJ-2024-001,117959.26,Electronic Transfer,APPR-001,BC-2024-MED-01
5746977b-1d16-423b-b14e-b5daaebb5744,2025-01-03 15:25:00,IT Services Division,VEND-5098,Construction,PROJ-2024-002,3448079.07,Check,APPR-001,BC-2024-CON-00
e145e8f3-04d4-4bf2-b3ff-784caa8713ca,2025-01-03 16:45:00,Urban Development Board,VEND-2545,Software Licenses,PROJ-2024-010,19255.14,Electronic Transfer,APPR-009,BC-2024-IT -04
3fc2f7e1-6be8-41d1-a35b-d2e89208789a,2025-01-03 17:31:00,Urban Development Board,VEND-4201,IT Hardware,PROJ-2024-019,49953.94,Corporate Card,APPR-005,BC-2024-SOF-05
ed93b8f6-8c19-4193-a3cc-509a9f06c264,2025-01-03 17:36:00,Dept of Public Works,VEND-9040,Medical Supplies,PROJ-2024-018,100815.27,Check,APPR-009,BC-2024-LOG-03
51c18733-568f-4ecb-a18e-ce01d7234627,2025-01-03 17:45:00,Transport Authority,VEND-2545,Software Licenses,PROJ-2024-002,11259.7,Corporate Card,APPR-008,BC-2024-CON-02
f39014c1-ebb8-4d1c-b087-ac4fa7e2a625,2025-01-03 18:32:00,Urban Development Board,VEND-2602,Construction,PROJ-2024-013,3805789.17,Check,APPR-008,BC-2024-SOF-05
cf3a37c5-409d-45b3-8f5f-e6fcb951144e,2025-01-03 18:47:00,IT Services Division,VEND-2335,Software Licenses,PROJ-2024-006,42525.03,Electronic Transfer,APPR-002,BC-2024-OFF-06
c5677302-04fb-48f8-8f2d-8d15d4cd0dcb,2025-01-04 08:32:00,Urban Development Board,VEND-2572,IT Hardware,PROJ-2024-019,36759.16,Electronic Transfer,APPR-003,BC-2024-SOF-05
e2316f57-8de2-416b-a39e-351cae2fdaca,2025-01-04 09:35:00,Ministry of Health,VEND-5981,IT Hardware,PROJ-2024-010,49755.96,Corporate Card,APPR-002,BC-2024-CON-00
84939dfb-bbc4-4f20-9bb1-0defb47b3e61,2025-01-04 10:06:00,Transport Authority,VEND-7648,Medical Supplies,PROJ-2024-011,109238.18,Corporate Card,APPR-003,BC-2024-MED-01
7d10d7f5-34af-48f1-a47d-0243cde5075f,2025-01-04 10:16:00,Transport Authority,VEND-4425,Medical Supplies,PROJ-2024-014,74350.86,Check,APPR-001,BC-2024-LOG-03
2a3b3e1c-7aa5-4d92-bfd4-b809b298f433,2025-01-04 11:27:00,Dept of Education,VEND-4425,Medical Supplies,PROJ-2024-008,131610.36,Check,APPR-005,BC-2024-CON-02
7de1f9bb-81a9-4355-b98a-1d98dbc018d6,2025-01-04 12:33:00,Dept of Public Works,VEND-3281,Office Supplies,PROJ-2024-006,1940.98,Electronic Transfer,APPR-006,BC-2024-OFF-06
3384db22-ccde-4aaa-ae2b-4bf1ba78db55,2025-01-04 12:34:00,Transport Authority,VEND-2693,Office Supplies,PROJ-2024-017,2372.25,Corporate Card,APPR-008,BC-2024-CON-02
f2f69812-fd1b-4a58-bf74-d25580252e18,2025-01-04 13:18:00,Dept of Public Works,VEND-2693,Office Supplies,PROJ-2024-005,3484.79,Check,APPR-006,BC-2024-CON-00
dcb607e6-93f1-495d-a86d-955f25ed6ed7,2025-01-04 13:47:00,Dept of Education,VEND-7143,IT Hardware,PROJ-2024-010,72200.34,Corporate Card,APPR-010,BC-2024-IT -04
5d975323-081c-4448-acd4-5483feb20709,2025-01-04 13:58:00,Urban Development Board,VEND-6681,Office Supplies,PROJ-2024-002,3217.78,Corporate Card,APPR-007,BC-2024-IT -04
13680b8d-2025-4e59-843b-31c48285a0a2,2025-01-04 14:55:00,Urban Development Board,VEND-3800,Software Licenses,PROJ-2024-010,23159.09,Electronic Transfer,APPR-006,BC-2024-IT -04
7ca7080b-3865-4010-a900-cb8859e351d4,2025-01-04 15:11:00,Ministry of Health,VEND-2693,Office Supplies,PROJ-2024-018,5854.85,Check,APPR-002,BC-2024-CON-00
f8904ee8-27b8-464f-88ca-7d980c8c18f1,2025-01-04 15:36:00,Dept of Public Works,VEND-8750,Medical Supplies,PROJ-2024-004,77717.96,Corporate Card,APPR-006,BC-2024-IT -04
b37b387f-1b95-4aad-93a4-25ae595743c9,2025-01-04 16:14:00,Dept of Public Works,VEND-3375,Medical Supplies,PROJ-2024-015,180000.0,Corporate Card,APPR-003,BC-2024-MED-01
80d14d80-d9e1-40c4-ade7-f5951cdbd6c8,2025-01-04 17:11:00,Transport Authority,VEND-8750,Medical Supplies,PROJ-2024-005,112289.49,Corporate Card,APPR-006,BC-2024-CON-00
3dc6bfe7-8a04-48e7-8068-0a95b6b44128,2025-01-04 17:25:00,Ministry of Health,VEND-3281,Office Supplies,PROJ-2024-007,4364.07,Electronic Transfer,APPR-009,BC-2024-CON-00
7d449fb7-981e-422a-a692-ec23274c1209,2025-01-04 18:09:00,Ministry of Health,VEND-7601,Construction,PROJ-2024-017,2605830.14,Electronic Transfer,APPR-005,BC-2024-IT -04
7d845aed-dcd5-40e9-88ae-0dec31ab45b6,2025-01-04 18:26:00,Ministry of Health,VEND-2335,Software Licenses,PROJ-2024-008,24490.49,Electronic Transfer,APPR-002,BC-2024-OFF-06
e9aa2956-0a8f-4439-a74d-a81798f73ec2,2025-01-04 18:44:00,Dept of Education,VEND-2693,Office Supplies,PROJ-2024-014,2161.83,Corporate Card,APPR-003,BC-2024-LOG-03
ad61c622-f8c8-41d1-ab75-1e8956a566e4,2025-01-05 08:26:00,IT Services Division,VEND-3375,Medical Supplies,PROJ-2024-009,76951.96,Check,APPR-001,BC-2024-MED-01
3434a9d5-1db3-469a-9a1d-deb8282d8b44,2025-01-05 09:15:00,IT Services Division,VEND-2795,Software Licenses,PROJ-2024-006,39909.29,Electronic Transfer,APPR-002,BC-2024-LOG-03
6a9c1c44-d95f-4999-9403-b748fb1f0a43,2025-01-05 09:22:00,Ministry of Health,VEND-2250,IT Hardware,PROJ-2024-015,29600.03,Check,APPR-002,BC-2024-OFF-06
c4e9ec4d-096d-48d0-a8c6-cf422f01843a,2025-01-05 09:58:00,Dept of Education,VEND-4187,Software Licenses,PROJ-2024-011,36899.87,Check,APPR-009,BC-2024-SOF-05
2e663b35-c636-4e79-80c7-f1b49752f7d6,2025-01-05 10:31:00,Transport Authority,VEND-3281,Office Supplies,PROJ-2024-001,2145.63,Check,APPR-008,BC-2024-LOG-03
ac944079-f5d0-4da0-8990-63bc6cc3b5f2,2025-01-05 11:25:00,Urban Development Board,VEND-8152,Office Supplies,PROJ-2024-005,5966.71,Electronic Transfer,APPR-002,BC-2024-OFF-06
1fd5069c-6526-4b3b-94ed-5f3fbd0c6374,2025-01-05 11:31:00,Dept of Education,VEND-9040,Medical Supplies,PROJ-2024-009,81223.32,Electronic Transfer,APPR-007,BC-2024-LOG-03
524402c9-e2ae-44f5-b5ee-2c2eff161273,2025-01-05 11:34:00,Dept of Education,VEND-3375,Medical Supplies,PROJ-2024-007,57133.92,Electronic Transfer,APPR-003,BC-2024-SOF-05
04d5d8a3-30e7-4557-979b-0abb97fc2ac9,2025-01-05 11:35:00,IT Services Division,VEND-4339,Office Supplies,PROJ-2024-008,3409.55,Corporate Card,APPR-004,BC-2024-CON-00
bb1f50f6-14eb-4b4f-af31-3fd76f59331a,2025-01-05 12:03:00,IT Services Division,VEND-7143,IT Hardware,PROJ-2024-001,58143.4,Corporate Card,APPR-003,BC-2024-SOF-05
3600f805-bf89-4509-a553-1278c46a34ff,2025-01-05 12:11:00,Urban Development Board,VEND-4187,Software Licenses,PROJ-2024-016,48041.72,Electronic Transfer,APPR-007,BC-2024-IT -04
48f3137b-0ba6-45b4-bf73-9a71930c532c,2025-01-05 12:37:00,Transport Authority,VEND-3800,Software Licenses,PROJ-2024-012,54878.24,Corporate Card,APPR-002,BC-2024-SOF-05
1accfbe1-7416-404b-adbb-038a4ca3ce39,2025-01-05 12:39:00,Transport Authority,VEND-3800,Software Licenses,PROJ-2024-005,30429.21,Corporate Card,APPR-001,BC-2024-OFF-06
559e4ea5-e6c9-4e65-9bfa-92d81d80c995,2025-01-05 13:00:00,Transport Authority,VEND-5321,Medical Supplies,PROJ-2024-006,113126.83,Check,APPR-005,BC-2024-OFF-06
c89610d8-4804-4e84-813e-7d2ab62f0275,2025-01-05 13:16:00,Dept of Public Works,VEND-4653,Construction,PROJ-2024-011,3210845.87,Check,APPR-010,BC-2024-IT -04
a2611085-2e50-469b-bbd0-695a21402fbc,2025-01-05 14:07:00,Transport Authority,VEND-7601,Construction,PROJ-2024-007,1292242.97,Check,APPR-001,BC-2024-OFF-06
dbf8978d-7dbe-4ccc-8c73-6760fc647331,2025-01-05 14:17:00,IT Services Division,VEND-6693,Medical Supplies,PROJ-2024-017,64292.35,Check,APPR-004,BC-2024-CON-00
2bc74773-67bd-4503-a67f-7f4446cdda5e,2025-01-05 15:03:00,Ministry of Health,VEND-5098,Construction,PROJ-2024-002,4162528.42,Check,APPR-006,BC-2024-IT -04
ebab572d-4658-4613-9a69-f6cb5cc20f74,2025-01-05 16:57:00,Urban Development Board,VEND-2572,IT Hardware,PROJ-2024-014,76331.66,Check,APPR-002,BC-2024-MED-01
50658433-77e3-4681-afba-4e26dfc2aafa,2025-01-05 17:44:00,Ministry of Health,VEND-3281,Office Supplies,PROJ-2024-001,4621.11,Corporate Card,APPR-003,BC-2024-SOF-05
13f60dbf-63e1-4348-a650-5e791caff0b3,2025-01-05 18:34:00,Transport Authority,VEND-2802,Medical Supplies,PROJ-2024-014,46614.98,Check,APPR-006,BC-2024-MED-01
a4396095-0257-4612-bfea-87d795f9823a,2025-01-06 09:15:00,Transport Authority,VEND-7601,Construction,PROJ-2024-015,3814028.07,Check,APPR-001,BC-2024-IT -04
b25b5bd8-0ed3-49c0-b6d1-ca2c560f9eee,2025-01-06 09:42:00,Urban Development Board,VEND-8152,Office Supplies,PROJ-2024-017,1175.31,Corporate Card,APPR-008,BC-2024-SOF-05
4ee82758-2947-4000-94e7-5fd03bdaefab,2025-01-06 09:56:00,Urban Development Board,VEND-3968,Logistics,PROJ-2024-014,8734.91,Check,APPR-003,BC-2024-MED-01
b1b18942-6f98-4502-ac11-def087fdf3ed,2025-01-06 10:17:00,Ministry of Health,VEND-3800,Software Licenses,PROJ-2024-017,24051.0,Check,APPR-001,BC-2024-SOF-05
b76602dd-e29e-4390-b6b5-2a322cb83293,2025-01-06 10:19:00,Urban Development Board,VEND-7601,Construction,PROJ-2024-002,1186631.54,Corporate Card,APPR-004,BC-2024-SOF-05
64cdce6d-40e4-4b91-801e-ea36f474e3ed,2025-01-06 11:01:00,Dept of Education,VEND-8750,Medical Supplies,PROJ-2024-017,95505.47,Corporate Card,APPR-007,BC-2024-MED-01
d5b8f9b8-9c40-4c99-83b2-949ec7dfafcf,2025-01-06 11:40:00,IT Services Division,VEND-8152,Office Supplies,PROJ-2024-001,1227.8,Check,APPR-001,BC-2024-LOG-03
899d5be7-eb90-419c-b7d8-bbcb5af0cc8a,2025-01-06 11:50:00,IT Services Division,VEND-7143,IT Hardware,PROJ-2024-019,35071.28,Electronic Transfer,APPR-007,BC-2024-LOG-03
e0f77455-cc0f-4397-b402-6d7b64c5b43d,2025-01-06 11:56:00,Dept of Public Works,VEND-7316,Construction,PROJ-2024-016,1928927.46,Check,APPR-002,BC-2024-CON-02
14ee5b90-dab5-4f98-9088-83b020bf6137,2025-01-06 12:32:00,Dept of Education,VEND-4653,Construction,PROJ-2024-018,3109528.98,Check,APPR-003,BC-2024-CON-00
db00210e-4ccd-47ef-8821-76a4fdcc1ade,2025-01-06 13:49:00,Transport Authority,VEND-1383,Consulting,PROJ-2024-009,256492.77,Corporate Card,APPR-009,BC-2024-OFF-06
4b00bb81-4367-4583-b017-a88c4e21c68d,2025-01-06 14:02:00,Ministry of Health,VEND-6681,Office Supplies,PROJ-2024-019,3705.24,Check,APPR-003,BC-2024-LOG-03
e8e12fd0-1c0b-4540-a0d6-7766f8ef48cc,2025-01-06 14:09:00,Urban Development Board,VEND-9040,Medical Supplies,PROJ-2024-014,41508.39,Corporate Card,APPR-003,BC-2024-MED-01
df0ddcb2-73a8-4ab2-a9c8-4a75f4e3e5f6,2025-01-06 17:16:00,Dept of Public Works,VEND-9040,Medical Supplies,PROJ-2024-016,130894.28,Check,APPR-003,BC-2024-MED-01
919a56ab-4232-4ef2-8d6a-be077d9eda33,2025-01-06 17:24:00,Transport Authority,VEND-6693,Medical Supplies,PROJ-2024-006,50582.44,Corporate Card,APPR-010,BC-2024-CON-00
804e6b99-fcdd-4823-ae31-b734e7960aa5,2025-01-07 08:14:00,Dept of Public Works,VEND-7648,Medical Supplies,PROJ-2024-001,142823.72,Check,APPR-002,BC-2024-SOF-05
9ce490fb-f367-4930-9574-c69fc564b18f,2025-01-07 08:27:00,Dept of Education,VEND-5321,Medical Supplies,PROJ-2024-016,35897.81,Corporate Card,APPR-002,BC-2024-IT -04
805ac6ec-bb17-447d-a4b6-f3682cc6c0e9,2025-01-07 09:04:00,Ministry of Health,VEND-2802,Medical Supplies,PROJ-2024-003,59394.42,Electronic Transfer,APPR-009,BC-2024-SOF-05
8ceb21df-c0f1-43b5-b8af-c30b8c58bad5,2025-01-07 10:31:00,Ministry of Health,VEND-5909,Software Licenses,PROJ-2024-020,25750.35,Electronic Transfer,APPR-009,BC-2024-LOG-03
f954a0ec-1fbf-44fe-acf7-fb8a75500547,2025-01-07 10:37:00,Urban Development Board,VEND-2802,Medical Supplies,PROJ-2024-003,53650.71,Corporate Card,APPR-005,BC-2024-CON-02
580927c2-b4c9-41e0-9828-95db92a7b673,2025-01-07 11:05:00,Transport Authority,VEND-8084,IT Hardware,PROJ-2024-018,34735.75,Check,APPR-004,BC-2024-CON-00
302ff7c0-c290-4f02-b362-5d0171fd650e,2025-01-07 11:56:00,Urban Development Board,VEND-4653,Construction,PROJ-2024-003,2185005.1,Corporate Card,APPR-008,BC-2024-CON-00
9f21ad6f-0dec-418d-88b4-ee6787b8d6fd,2025-01-07 13:33:00,Transport Authority,VEND-5810,Office Supplies,PROJ-2024-010,2571.75,Corporate Card,APPR-001,BC-2024-OFF-06
927c0f20-eb05-46d9-80d9-5558d7c6141c,2025-01-07 13:54:00,IT Services Division,VEND-8750,Medical Supplies,PROJ-2024-003,76313.64,Check,APPR-002,BC-2024-CON-02
88ea45db-9ce1-441f-abd8-ab6d8dbc6c38,2025-01-07 14:35:00,Urban Development Board,VEND-5981,IT Hardware,PROJ-2024-017,41387.01,Check,APPR-003,BC-2024-SOF-05
08a3e9f9-a274-4425-b251-9aa6f6f82e61,2025-01-07 15:20:00,Ministry of Health,VEND-6693,Medical Supplies,PROJ-2024-015,26273.79,Corporate Card,APPR-008,BC-2024-MED-01
db3607d2-e58b-4be5-acd5-3fe043ef4d14,2025-01-07 15:31:00,Ministry of Health,VEND-8084,IT Hardware,PROJ-2024-010,87205.62,Electronic Transfer,APPR-003,BC-2024-SOF-05
cbd678d1-da2c-4525-834b-d8a6870d8dfb,2025-01-07 16:31:00,Dept of Education,VEND-4201,IT Hardware,PROJ-2024-005,38539.08,Check,APPR-006,BC-2024-CON-00
cdaf4715-dbb4-4510-87fe-be88a5379f1a,2025-01-07 16:33:00,Dept of Public Works,VEND-4339,Office Supplies,PROJ-2024-013,4720.87,Check,APPR-010,BC-2024-OFF-06
f54b41b9-16ec-4f64-be62-16fa028bd7c5,2025-01-07 16:51:00,IT Services Division,VEND-3281,Office Supplies,PROJ-2024-018,2517.33,Check,APPR-004,BC-2024-OFF-06
78a57688-7e00-45c6-97e4-1499b751af28,2025-01-07 17:24:00,Ministry of Health,VEND-6693,Medical Supplies,PROJ-2024-016,72386.28,Corporate Card,APPR-008,BC-2024-CON-02
322af9db-8ef1-4493-a285-a749344763b4,2025-01-07 17:47:00,IT Services Division,VEND-4187,Software Licenses,PROJ-2024-004,16107.2,Check,APPR-006,BC-2024-IT -04
049ef2ec-83ee-4f41-9313-39361601b416,2025-01-07 18:15:00,IT Services Division,VEND-5098,Construction,PROJ-2024-014,2399569.96,Check,APPR-009,BC-2024-CON-00
0c681479-3211-4624-819b-e0593e944bff,2025-01-07 18:27:00,Urban Development Board,VEND-5981,IT Hardware,PROJ-2024-009,64610.27,Check,APPR-006,BC-2024-CON-00
c3e1975e-69ee-4a63-848e-18eb944dd21b,2025-01-07 18:45:00,IT Services Division,VEND-4339,Office Supplies,PROJ-2024-009,3815.14,Check,APPR-007,BC-2024-CON-02
8a467843-1c1b-4535-b5f3-16fa7cadcc16,2025-01-07 18:56:00,IT Services Division,VEND-2250,IT Hardware,PROJ-2024-002,58607.25,Check,APPR-006,BC-2024-CON-00
e526b64b-81c6-48ae-90e9-aedfc16e3e6d,2025-01-08 08:30:00,Dept of Education,VEND-4187,Software Licenses,PROJ-2024-014,21320.31,Corporate Card,APPR-003,BC-2024-LOG-03
ac1c2183-dcf6-4f9e-9ffb-d4ae1ddd8af6,2025-01-08 08:36:00,Dept of Education,VEND-4886,Office Supplies,PROJ-2024-009,2935.73,Corporate Card,APPR-005,BC-2024-LOG-03
02e1b435-b4d3-4a72-8575-6feb824c2e3b,2025-01-08 09:19:00,Ministry of Health,VEND-5810,Office Supplies,PROJ-2024-020,2644.0,Corporate Card,APPR-010,BC-2024-OFF-06
02a0b086-5d4d-4cf2-aa88-2e8cd24ceabc,2025-01-08 10:26:00,Ministry of Health,VEND-8588,Logistics,PROJ-2024-019,3964.35,Corporate Card,APPR-010,BC-2024-CON-00
9037b8ee-01bc-4d5e-873e-8f4eadb53b34,2025-01-08 11:38:00,Dept of Education,VEND-6681,Office Supplies,PROJ-2024-009,1977.97,Corporate Card,APPR-002,BC-2024-SOF-05
90a60762-83fd-4ccc-9390-4300cd37a5e7,2025-01-08 12:14:00,Ministry of Health,VEND-9040,Medical Supplies,PROJ-2024-015,72612.84,Check,APPR-001,BC-2024-CON-00
9d678e67-2b9f-470c-b727-a5a19a4f9bf2,2025-01-08 12:28:00,Ministry of Health,VEND-6427,Office Supplies,PROJ-2024-002,1996.11,Corporate Card,APPR-005,BC-2024-OFF-06
d31d55a0-9189-40c5-a46a-89370b952b3f,2025-01-08 13:41:00,Transport Authority,VEND-2250,IT Hardware,PROJ-2024-009,65602.85,Electronic Transfer,APPR-005,BC-2024-LOG-03
bbdf88be-c43d-4808-b63c-5341ef128701,2025-01-08 13:50:00,Ministry of Health,VEND-2545,Software Licenses,PROJ-2024-004,36920.3,Electronic Transfer,APPR-002,BC-2024-CON-02
91c17741-4406-4bb3-9f21-b9594d77f619,2025-01-08 14:11:00,Transport Authority,VEND-5098,Construction,PROJ-2024-003,6000000.0,Check,APPR-001,BC-2024-SOF-05
cd8cbd40-770b-4b8d-a30c-861b6eed0169,2025-01-08 15:32:00,Dept of Public Works,VEND-3968,Logistics,PROJ-2024-005,7595.38,Check,APPR-002,BC-2024-SOF-05
fdc4ca4e-48b1-4471-9713-0173b4a73fc7,2025-01-08 16:04:00,Dept of Education,VEND-2250,IT Hardware,PROJ-2024-020,61244.12,Corporate Card,APPR-005,BC-2024-SOF-05
022a0dc7-e4cd-4fbf-81be-75db7d81b911,2025-01-08 16:05:00,IT Services Division,VEND-7601,Construction,PROJ-2024-002,2767220.92,Corporate Card,APPR-003,BC-2024-LOG-03
